
2.2627351386428947,1e-06,1e-06,0.001,0.01,"[16, 32, 16]",4750

No end Penalty + timer
2.4161977118583944,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",150

0 to 1 rescale + timer
0.5175971213475243,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",150
0.5175971213475243,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",300

0.915945019543693,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",150
0.915945019543693,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",200

Network change
0.6948309043697236,1e-06,1e-06,0.002,0.01,"[16, 32, 16]",50
0.6948309043697236,1e-06,1e-06,0.002,0.01,"[16, 32, 16]",150

0.5687404747435304,1e-06,1e-06,0.002,0.01,"[32, 32, 32]",100
0.5687404747435304,1e-06,1e-06,0.002,0.01,"[32, 32, 32]",200
0.5687404747435304,1e-06,1e-06,0.002,0.01,"[32, 32, 32]",300

0.915945019543693,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",150
0.915945019543693,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",450

End Penalty: -2

0.8996015590177227,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",150
0.8996015590177227,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",200

1.0218161578574159,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",150

0.65506485497106,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",150
0.65506485497106,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",200
0.65506485497106,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",250

3.2870113347476053,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",50
3.565098737198018,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",100
3.565098737198018,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",150

Adding Accel to factor
0.6896419145784363,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",50
1.5212127741639725,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",200

5.345078404246764,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",150

1.1487481261150378,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",150
0.7792998236043615,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",150

0.8336693219756031,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",150

0.5510170587711055,1e-06,1e-06,0.005,0.2,"[16, 16, 16]",152

0.48187380610790187,1e-06,1e-06,0.001,0.2,"[16, 16, 16]",150

0.5910051855906292,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",150

New Sim:

0.9103028849863516,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",150
0.9103028849863516,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",300

0.27911384739184625,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",1

0.27911384739184625,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",1
0.27911384739184625,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",2
0.27911384739184625,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",3

0.27911384739184625,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",1

1.360557784730563,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",1

13.019829203201418,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",10

1.343391117546505,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",10
1.343391117546505,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",20
1.343391117546505,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",30
1.343391117546505,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",40
1.343391117546505,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",50

-0.5835055496334056,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",100

0.49831716181976593,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",100
0.49831716181976593,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",200

0.6888528028567705,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",6

10.99285335023912,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",6000
10.99285335023912,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",6100

-0.35914622626401665,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",100

0.18119395094967436,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",100

0.3310352126378726,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",100

3.788127627745311,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",2000

0.7840980396922835,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",10

0.7840980396922835,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",10
0.7840980396922835,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",20

0.7840980396922835,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",10
0.7840980396922835,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",20

0.9055104368579298,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",10

0.7100913540225521,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",10
0.7273926327274708,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",30
0.7273926327274708,1e-06,1e-06,0.002,0.2,"[16, 16, 16]",50

0.7455744338559964,1e-06,1e-06,0.002,0.2,"[64, 128, 64]",20
0.7840980396922835,1e-06,1e-06,0.002,0.2,"[64, 128, 64]",40
0.7840980396922835,1e-06,1e-06,0.002,0.2,"[64, 128, 64]",140
0.7840980396922835,1e-06,1e-06,0.002,0.2,"[64, 128, 64]",240
0.7840980396922835,1e-06,1e-06,0.2,0.2,"[64, 128, 64]",340
0.7840980396922835,1e-06,1e-06,0.002,0.2,"[64, 128, 64]",440
0.7840980396922835,1e-06,1e-06,0.2,0.2,"[64, 128, 64]",540
0.7840980396922835,1e-06,1e-06,0.2,0.2,"[64, 128, 64]",550

0.7672037805240947,1e-06,1e-06,0.2,0.2,"[64, 128, 64]",54
0.7672037805240947,1e-06,1e-06,0.2,0.2,"[64, 128, 64]",124
0.7672037805240947,1e-06,1e-06,0.002,0.2,"[64, 128, 64]",174

0.7840980396922835,1e-06,1e-06,0.2,0.2,"[64, 128, 64]",50
0.7840980396922835,1e-06,1e-06,0.002,0.2,"[64, 128, 64]",100
0.7840980396922835,1e-06,1e-06,0.2,0.2,"[64, 128, 64]",150
0.7840980396922835,1e-06,1e-06,0.002,0.2,"[64, 128, 64]",160
0.7840980396922835,1e-06,1e-06,0.2,0.2,"[64, 128, 64]",260
0.9055104368579298,1e-06,1e-06,0.002,0.2,"[64, 128, 64]",339
0.9055104368579298,1e-06,1e-06,0.5,0.2,"[64, 128, 64]",349

0.7840980396922835,1e-06,1e-06,0.2,0.2,"[64, 128, 64]",1
0.7840980396922835,1e-06,1e-06,0.2,0.2,"[64, 128, 64]",6
0.7875433606812124,1e-06,1e-06,0.2,0.2,"[64, 128, 64]",86
0.7875433606812124,1e-06,1e-06,0.002,0.2,"[64, 128, 64]",96
0.7875433606812124,1e-06,1e-06,0.002,0.2,"[64, 128, 64]",106
0.7875433606812124,1e-06,1e-06,1,0.2,"[64, 128, 64]",116
0.7875433606812124,1e-06,1e-06,0.002,0.2,"[64, 128, 64]",126
0.7875433606812124,1e-06,1e-06,0.002,0.2,"[64, 128, 64]",136
0.8382655791956772,1e-06,1e-06,1,0.2,"[64, 128, 64]",216
0.8382655791956772,1e-06,1e-06,0.002,0.2,"[64, 128, 64]",221
0.8382655791956772,1e-06,1e-06,0.002,0.2,"[64, 128, 64]",226
2019-09-16 04:29:09.235291
2019-09-16 04:29:33.226043
0.7045882381537005,1e-06,1e-06,0.5,0.01,"[128, 256, 128]",20

2019-09-16 04:30:52.667726
0.7871638672188762,1e-06,1e-06,0.002,0.01,"[128, 256, 128]",30

2019-09-16 04:43:30.583205
1.2216630478772703,1e-06,1e-06,0.5,0.01,"[128, 256, 128]",100

2019-09-16 04:44:21.061033
1.2216630478772703,1e-06,1e-06,0.002,0.01,"[128, 256, 128]",113

2019-09-16 04:51:03.509591
1.326384522139602,1e-06,1e-06,0.5,0.01,"[128, 256, 128]",213

2019-09-16 04:51:31.202420
1.326384522139602,1e-06,1e-06,0.001,0.01,"[128, 256, 128]",223

2019-09-16 04:55:18.491948
1.326384522139602,1e-06,1e-06,0.001,0.01,"[128, 256, 128]",324

2019-09-16 05:38:39.003730
1.4330626211475785,1e-06,1e-06,0.002,0.01,"[128, 256, 128]",1000

2019-09-16 06:14:30.814192
1.4330626211475785,1e-06,1e-06,0.002,0.01,"[128, 256, 128]",1010

2019-09-16 06:14:51.054361
1.4330626211475785,1e-06,1e-06,0.002,0.01,"[128, 256, 128]",1020

2019-09-16 07:00:03.729160
1.4330626211475785,1e-06,1e-06,0.002,0.01,"[128, 256, 128]",2113

2019-09-16 07:05:53.005415
1.9934297156062608,1e-06,1e-06,0.3,0.01,"[128, 256, 128]",50

2019-09-16 07:06:37.993683
1.9934297156062608,1e-06,1e-06,0.002,0.01,"[128, 256, 128]",51

2019-09-16 07:06:51.299121
1.9934297156062608,1e-06,1e-06,0.002,0.01,"[128, 256, 128]",52

2019-09-16 07:13:17.910505
1.99991466860919,1e-06,1e-06,0.5,0.01,"[32, 64, 32]",50

2019-09-16 07:13:53.889228
1.99991466860919,1e-06,1e-06,0.002,0.01,"[32, 64, 32]",55

2019-09-16 07:14:47.571732
1.99991466860919,1e-06,1e-06,0.002,0.01,"[32, 64, 32]",60

2019-09-16 07:19:19.488100
0.9668878356028094,1e-06,1e-06,0.5,0.01,"[32, 64, 32]",5

2019-09-16 07:19:49.185908
0.9668878356028094,1e-06,1e-06,0.002,0.01,"[32, 64, 32]",8

2019-09-16 07:20:47.567517
0.9797292159168823,1e-06,1e-06,1,0.01,"[32, 64, 32]",11

2019-09-16 07:21:13.594430
0.9797292159168823,1e-06,1e-06,0.002,0.01,"[32, 64, 32]",14

2019-09-16 07:23:21.123815
-0.3149356236539052,1e-06,1e-06,0.5,0.01,"[32, 64, 32]",5

2019-09-16 07:23:44.360854
-0.3149356236539052,1e-06,1e-06,0.002,0.01,"[32, 64, 32]",7

2019-09-16 07:35:51.401289
-0.00012799996549544098,1e-06,1e-06,0.002,0.01,"[32, 64, 32]",100

2019-09-16 13:09:51.412653
5.92835420652488,1e-06,1e-06,0.002,0.01,"[32, 64, 32]",5

2019-09-16 13:10:36.429294
5.947993297276538,1e-06,1e-06,0.5,0.01,"[32, 64, 32]",10

2019-09-16 13:11:23.945245
5.947993297276538,1e-06,1e-06,0.002,0.01,"[32, 64, 32]",15

2019-09-16 13:14:32.985813
5.92835420652488,1e-06,1e-06,0.3,0.01,"[16, 16, 16]",5

2019-09-16 13:15:04.462094
5.92835420652488,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",10

2019-09-16 13:17:17.689324
5.956847297807568,1e-06,1e-06,0.2,0.01,"[16, 16, 16]",20

2019-09-16 13:17:37.226323
5.956847297807568,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",22

2019-09-16 13:17:50.621187
5.956847297807568,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",24

2019-09-16 13:21:24.863795
5.956847297807568,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",74

2019-09-16 13:28:39.182381
5.956847297807568,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",124

2019-09-16 14:39:03.020597
5.943707546333716,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",9

2019-09-16 14:39:44.076980
5.943707546333716,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",14

2019-09-16 14:41:30.164827
5.954961811741804,1e-06,1e-06,0.2,0.01,"[16, 16, 16]",19

2019-09-16 14:42:07.746019
5.954961811741804,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",24

2019-09-16 14:43:49.506683
5.959858144982695,1e-06,1e-06,1,0.01,"[16, 16, 16]",29

2019-09-16 14:44:49.483267
5.959858144982695,1e-06,1e-06,0.0001,0.01,"[16, 16, 16]",34

2019-09-16 14:45:13.080993
5.959858144982695,1e-06,1e-06,0.0001,0.01,"[16, 16, 16]",39

2019-09-16 14:47:57.751187
5.92835420652488,1e-06,1e-06,1,0.01,"[16, 16, 16]",5

2019-09-16 14:50:01.153844
5.92835420652488,1e-06,1e-06,1,0.01,"[16, 16, 16]",5

2019-09-16 14:50:57.059782
5.92835420652488,1e-06,1e-06,1,0.01,"[16, 16, 16]",10

2019-09-16 14:53:30.585485
5.907595531465677,1e-06,1e-06,0.01,0.01,"[16, 16, 16]",2

2019-09-16 15:02:13.836779
2.809100484002509,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",20

2019-09-16 15:12:29.955335
0.6213723580633065,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",20

2019-09-16 15:14:50.642760
0.621403510860453,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",40

2019-09-16 15:19:39.876157
0.6246962987257629,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",20

2019-09-16 15:26:38.564714
0.6105337588630135,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",20

2019-09-16 15:30:52.542533
0.6083029716673695,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",20

2019-09-16 15:38:48.019475
0.7430821037766066,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",20

2019-09-16 15:40:42.999540
0.7430821037766066,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",40

2019-09-16 15:53:26.840074
0.4669737020235414,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",1

2019-09-16 15:56:29.376510
0.5701091617642556,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",51

2019-09-16 15:56:51.437621
0.5701091617642556,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",56

2019-09-16 16:00:45.495832
0.5701091617642556,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",50

2019-09-16 16:01:19.110239
0.5701091617642556,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",55

2019-09-16 16:06:09.207263
0.5701091617642556,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",106

2019-09-16 16:10:16.290927
0.7156048310303296,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",156

2019-09-16 16:16:20.108694
0.5701091617642556,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",50

2019-09-16 16:17:30.644994
0.5701091617642556,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",100

2019-09-16 16:21:36.202041
0.8983563949336552,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",150

2019-09-16 16:23:00.923787
0.8983563949336552,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",200

2019-09-16 16:27:26.987375
0.8983563949336552,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",250

2019-09-16 16:28:37.870659
0.8983563949336552,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",300

2019-09-16 16:32:41.285937
0.8983563949336552,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",350

2019-09-16 16:33:57.704805
0.8983563949336552,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",400

2019-09-16 16:38:28.582276
0.8983563949336552,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",450

2019-09-16 16:39:47.786627
0.8983563949336552,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",500

2019-09-16 16:43:20.330224
0.8983563949336552,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",550

2019-09-16 16:44:29.948676
0.8983563949336552,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",600

2019-09-16 16:48:32.789252
0.8983563949336552,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",650

2019-09-16 16:50:00.903496
0.8983563949336552,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",700

2019-09-16 16:54:10.349588
0.9016123058086434,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",750

2019-09-16 16:55:11.986679
0.9016123058086434,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",800

2019-09-16 16:59:49.849041
0.9016123058086434,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",850

2019-09-16 17:00:57.352609
0.9016123058086434,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",900

2019-09-16 17:05:18.841225
0.9016123058086434,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",950

2019-09-16 17:36:29.974625
0.4838456210608038,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",5

2019-09-16 17:37:13.384592
0.4838456210608038,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",7

2019-09-16 17:38:52.648300
0.4669737020235414,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",2

2019-09-16 17:40:24.620396
0.4669737020235414,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",12

2019-09-16 17:42:30.718171
0.6377005887565435,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",62

2019-09-16 17:43:40.321850
0.6377005887565435,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",87

2019-09-16 17:46:37.919259
0.6283766176592335,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",55

2019-09-16 17:58:14.062921
0.4669737020235414,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",10

2019-09-16 17:58:55.637490
0.49886559776865436,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",20

2019-09-16 18:07:46.216998
0.4860683893837235,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",25

2019-09-16 18:08:16.766679
0.6432022987516889,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",75

2019-09-16 18:29:11.515639
0.6432022987516889,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",100

2019-09-16 18:30:50.773362
0.6721167422112908,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",400

2019-09-16 18:32:53.031346
0.6432022987516889,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",100

2019-09-16 18:43:12.801383
0.6432022987516889,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",100

2019-09-16 18:43:59.289216
0.4860683893837235,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",30

2019-09-16 18:47:08.968530
0.4860683893837235,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",30

2019-09-16 18:58:23.008755
0.367838843677449,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",10

2019-09-16 19:00:41.454605
0.4669737020235414,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",10

2019-09-16 19:02:49.825731
0.4669737020235414,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",10

2019-09-16 19:07:12.952624
0.4669737020235414,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",10

2019-09-16 19:08:51.468923
0.4669737020235414,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",10

2019-09-16 19:09:47.879066
0.4669737020235414,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",10

2019-09-16 19:11:50.618866
0.4669737020235414,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",10

2019-09-16 19:12:42.936808
0.4669737020235414,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",10

2019-09-16 19:14:28.696648
0.4669737020235414,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",10

2019-09-16 19:18:08.060386
0.4669737020235414,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",10

2019-09-16 19:19:12.053042
0.4669737020235414,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",10

2019-09-16 19:21:56.229376
0.4669737020235414,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",10

2019-09-16 19:25:23.587988
0.6721167422112908,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",400

2019-09-16 19:51:49.284866
0.6721167422112908,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",403

2019-09-16 19:52:11.113587
0.6721167422112908,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",406

2019-09-16 19:52:28.143074
0.6721167422112908,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",409

2019-09-16 19:54:06.905349
0.6721167422112908,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",412

2019-09-16 19:58:27.514940
0.6721167422112908,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",422

2019-09-16 20:01:16.073491
0.7612374371479992,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",822

2019-09-16 20:09:12.873021
0.7612374371479992,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",825

2019-09-16 20:12:41.954974
0.4669737020235414,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",3

2019-09-16 20:13:07.998410
0.4669737020235414,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",3

2019-09-16 20:15:10.853720
0.6721167422112908,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",303

2019-09-16 20:19:16.550913
0.6721167422112908,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",306

2019-09-16 20:21:54.125858
0.7411846748451144,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",606

2019-09-16 20:31:40.294872
0.748864740934696,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",906

2019-09-16 20:36:17.062745
0.748864740934696,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",909

2019-09-16 20:36:23.257049
0.748864740934696,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",912

2019-09-16 20:36:32.925029
0.748864740934696,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",915

2019-09-16 20:37:01.359538
0.748864740934696,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",925

2019-09-16 20:41:42.723089
0.6721167422112908,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",121

2019-09-16 20:43:59.406471
0.6721167422112908,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",221

2019-09-16 20:47:33.256799
0.6721167422112908,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",421

2019-09-16 20:51:01.252159
0.7377467766071016,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",621

2019-09-16 20:54:41.111673
0.7377467766071016,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",821

2019-09-16 20:58:30.021456
0.7576454345791779,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",1021

2019-09-17 06:04:40.334090
0.8983563949336552,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",1221

2019-09-17 06:08:10.968663
0.8983563949336552,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",1421

2019-09-17 06:11:43.553994
0.8983563949336552,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",1621

2019-09-17 06:15:31.410276
0.8983563949336552,1e-06,1e-06,0.002,0.01,"[16, 16, 16]",1821

