time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.18635931999823319,-0.014253650080048148,1.5361208194949632,6.253134297411725,0.09442216270904602,0.0,-0.5464240711689985,-0.08830032867264888,2.470422764472274,-0.0724175794196636,0.09520716194209017,0.0,438.73096924981496,438.8262443731923,438.3237102970374,437.6314169040497
1.2600000000000007,-0.22116060153686018,-0.02019976985912731,1.6876844688927806,6.248448388323737,0.09985099080813864,0.0,-0.6141782908587128,-0.11035784505104335,2.581361710433878,-0.09297289282765907,0.07878834080138965,0.0,448.0573894958817,446.72728674031805,448.49407843640984,446.81646076145284
1.3200000000000007,-0.26019751662598395,-0.02759247540623482,1.8464624795448228,6.242434335089889,0.10529904905700693,0.0,-0.6875748245847191,-0.13666110203218573,2.7108348045961823,-0.1215436712192967,0.10779920442331384,0.0,452.6334924176308,454.96856748109747,455.36180160862466,453.0615880939145
1.3800000000000008,-0.3041137380458924,-0.03683604515615962,2.0162578152146162,6.235747618879952,0.11248601458162444,0.0,-0.7770838913239905,-0.17227611893696357,2.9482594711134236,-0.09649310068640751,0.13674796733847705,0.0,485.72651496773653,487.9037402827913,486.3895332631004,488.251799907429
1.4400000000000008,-0.35321759202722475,-0.04821889086714931,2.1970453921087416,6.22988247092184,0.1202048462285985,0.0,-0.8605324155902818,-0.20774792932293168,3.0774794787157767,-0.10039611985188243,0.1029489503093793,0.0,457.71476704061547,455.03093809012455,456.5894837882328,456.2700664500589
1.5000000000000009,-0.4077147170530976,-0.061957147533632316,2.3874124159688694,6.223877223975247,0.12666115737353678,0.0,-0.9567085550406138,-0.25085082267827913,3.267380487299682,-0.09947762528371815,0.11558074358434667,0.0,474.96372056707327,475.94078831980704,476.06671319510485,476.12907824141547
1.560000000000001,-0.46779554637748655,-0.0782593096470225,2.586484892429227,6.2182193725836115,0.13346146050166308,0.0,-1.0466547135598534,-0.293119759797282,3.367891311048368,-0.08555875757853125,0.10843218421323295,0.0,451.16382294827486,450.5974718622433,448.65148971705037,449.77266177033226
1.620000000000001,-0.5334382433738558,-0.09722201330348605,2.7917345114381646,6.213099016794059,0.13983404263040455,0.0,-1.1420606305067214,-0.3394665437967729,3.4732542633227794,-0.08490413668236682,0.10135088759224507,0.0,452.10992848643343,451.5486614321463,453.3020821084097,453.34885503662537
1.680000000000001,-0.604578431575634,-0.11889012203873618,3.0007399224279334,6.207586083069405,0.1460446701792888,0.0,-1.2298329150605032,-0.383262567330656,3.493351231351324,-0.11189655701475672,0.10751005831949502,0.0,426.4908202104694,427.02636996528935,426.90122112108656,424.5836385216508
1.740000000000001,-0.6816513191602754,-0.14357481502165656,3.214611893066971,6.200895417690415,0.15228192939462826,0.0,-1.3398915946503611,-0.4402369887951769,3.6350207072310226,-0.1107517625435075,0.09568387997155656,0.0,466.68872453222406,465.77349758839256,464.55836660160475,464.63769630940783
1.8000000000000012,-0.7659299151214508,-0.17207232994386792,3.4399410813938616,6.1947889857199385,0.15753083255744738,0.0,-1.4699647654329255,-0.5103732817004614,3.87487404182123,-0.08810457605572691,0.061159685843008266,0.0,497.09129837102756,494.55988602739,494.9326334872945,496.58865046567684
1.8600000000000012,-0.8570415609391308,-0.2043088087568013,3.6727780035130277,6.189891757255774,0.1613643559861373,0.0,-1.5674317647647584,-0.5646120994226465,3.8861324317456445,-0.0710760178223211,0.0688601988408374,0.0,427.1136878334715,427.77312900848517,427.14438024286324,428.588421549586
1.9200000000000013,-0.9537801668771868,-0.23971316709787774,3.904460973679499,6.185911671574285,0.16530068422239985,0.0,-1.6575565899548574,-0.6158673465068599,3.836630117564306,-0.05823145384074037,0.05814226129867631,0.0,407.9929050338119,407.038332313706,406.8562070481206,408.0009308057513
1.9800000000000013,-1.0561930750059514,-0.27837047581114605,4.134335753460201,6.182595538413697,0.16877681184997773,0.0,-1.7565310286601399,-0.6729940211274403,3.825721663685845,-0.04992146091427812,0.05751879692307841,0.0,421.7849324378413,421.73360091606384,419.36645113852734,420.08544238343075
2.0400000000000014,-1.1642759353363705,-0.3203129501449936,4.3615843452734335,6.179436963456439,0.17187550549032427,0.0,-1.8465518719883485,-0.7253399184631107,3.749331915993609,-0.058730178228810506,0.03606768862387472,0.0,399.5754520416042,397.61682994795507,398.3711810159186,397.56261931929487
